tracking_id	AU-Ma-4C_FPKM	AU-Ma-30C_FPKM	AU-Fe-4C_FPKM	AU-Fe-30C_FPKM	SU-Fe-4C_FPKM	SU-Fe-30C_FPKM	SU-Hem-4C_FPKM	SU-Hem-30C_FPKM
evm.TU.supercontig_25.198	87.4136	82.0626	101.895	67.1091	121.284	91.2625	100.295	92.5014
evm.TU.supercontig_25.199	15.2119	1.04657	12.5463	0.831223	11.6508	2.36226	14.0866	2.43537
evm.TU.supercontig_25.2	0	0	0.0900025	0	0	0	0.159601	0
evm.TU.supercontig_25.20	17.0575	11.7484	18.6115	7.09838	8.83292	3.35689	5.33347	6.30249
evm.TU.supercontig_25.200	5.45931	4.1981	2.0608	4.67774	2.01229	2.92906	0.658283	3.32022
evm.TU.supercontig_25.201	101.206	55.6338	108.403	58.5902	81.0312	64.4598	98.4492	56.4221
evm.TU.supercontig_25.202	29.0502	26.428	26.4361	24.0593	23.8102	19.9938	27.6193	20.2606
evm.TU.supercontig_25.203	9.62133	6.67262	5.2946	7.21839	7.95089	4.8346	6.20662	7.79514
evm.TU.supercontig_25.204	2.60055	2.18712	1.73502	1.64356	4.90007	0.604209	2.15976	1.00393
evm.TU.supercontig_25.205	183.042	164.916	189.451	162.602	227.814	209.64	218.633	199.47
evm.TU.supercontig_25.206	5.1114	2.44264	15.1259	12.9454	7.3622	2.14732	7.89663	3.95601
evm.TU.supercontig_25.207	488.654	452.668	1303.06	378.709	644.306	192.345	631.627	252.36
evm.TU.supercontig_25.208	0	0	0	0	0	0	0	0
evm.TU.supercontig_25.209	420.152	420.434	337.284	439.513	325.133	345.687	338.064	422.511
evm.TU.supercontig_25.21	3.86401	2.43256	3.68115	2.49928	2.1533	1.13057	1.50307	0.961829
evm.TU.supercontig_25.210	0.763207	0.0805599	0	0.341086	0.234221	0	0.265739	0
evm.TU.supercontig_25.22	178.43	319.207	193.964	347.851	122.094	216.835	158.962	221.859
evm.TU.supercontig_25.23	1.0483	3.09238	1.10062	2.97111	0.385842	3.19187	0.666362	2.99268
evm.TU.supercontig_25.24	1.01112	0.694586	0.837117	1.28499	0.79802	0.891243	0.760506	1.0738
evm.TU.supercontig_25.25	394.736	29.7086	149.348	4.00702	196.276	43.0915	64.092	18.0254
evm.TU.supercontig_25.26	32.0138	15.1495	26.9765	16.7147	15.9781	15.1125	17.0068	15.0934
evm.TU.supercontig_25.27	0.163845	0	0.995673	0	1.05019	0	0.824499	0
evm.TU.supercontig_25.28	10.6992	5.00653	9.08233	5.37978	12.7787	5.33982	10.3348	5.87499
evm.TU.supercontig_25.29	76.4237	96.1309	78.9778	97.3554	83.9599	86.5677	76.3191	75.9671
evm.TU.supercontig_25.3	19.192	8.41056	10.4907	12.6229	15.911	10.9146	10.7291	7.25125
evm.TU.supercontig_25.30	102.288	526.971	72.7917	573.647	34.9995	59.9927	57.6237	109.488
evm.TU.supercontig_25.31	89.859	58.462	123.876	136.736	10.5365	6.54685	91.2973	15.4191
evm.TU.supercontig_25.32	0.273568	0.2861	0.187854	0.159874	1.08705	0.137213	0.983978	0.440495
evm.TU.supercontig_25.33	7.42745	9.1303	8.30054	7.445	4.47021	9.10751	4.95204	9.66447
evm.TU.supercontig_25.34	0	0.0563296	0	0	0.608115	0.18462	0	0.224271
evm.TU.supercontig_25.35	58.4651	77.7101	53.9221	69.3135	39.2364	68.4245	42.4851	61.9717
evm.TU.supercontig_25.36	0	0	0	0.567765	0	0	0	0
evm.TU.supercontig_25.37	56.3739	70.8492	66.4576	71.6437	46.2825	73.1626	46.7694	66.6261
evm.TU.supercontig_25.38	64.5339	70.7314	68.2972	71.9345	55.2495	70.139	61.7987	61.5295
evm.TU.supercontig_25.39	28.5462	36.6364	28.9818	40.3839	21.8353	34.7541	26.1869	33.9925
evm.TU.supercontig_25.4	14.6607	12.8414	10.3961	8.46384	8.70771	7.13341	6.20637	5.89563
evm.TU.supercontig_25.40	2.06309	4.34396	2.2693	5.27484	1.84433	4.40879	1.95547	3.65406
evm.TU.supercontig_25.41	0.751927	0.169503	0.954043	0	1.94915	0.168328	2.95376	0.132375
evm.TU.supercontig_25.42	62.906	63.3071	55.9725	67.8289	79.6587	59.8277	65.1146	51.7839
evm.TU.supercontig_25.43	111.495	72.8304	141.97	135.697	185.901	115.153	112.799	144.329
evm.TU.supercontig_25.44	12.5695	7.70804	15.2196	8.66748	5.28407	4.02682	8.61492	4.31383
evm.TU.supercontig_25.46	165.414	101.074	261.941	96.5039	144.327	94.5624	175.129	79.2231
evm.TU.supercontig_25.47	33.3173	41.1873	48.0071	45.2556	42.9895	48.2974	53.7686	54.9376
evm.TU.supercontig_25.48	45.1201	94.2777	33.2904	38.8581	48.0785	14.895	16.4323	36.4842
evm.TU.supercontig_25.49	34.9329	103.647	29.7403	32.1212	78.4275	12.4881	18.4281	30.3892
evm.TU.supercontig_25.5	12.4503	10.5391	13.2792	11.5318	6.20877	7.08364	9.40193	9.59544
evm.TU.supercontig_25.50	1.54676	2.44876	1.87127	2.68029	3.97592	1.73603	1.34414	1.61291
evm.TU.supercontig_25.51	130.183	187.528	115.821	171.917	119.118	144.011	133.19	150.544
evm.TU.supercontig_25.52	20.6521	15.014	21.9937	19.0208	29.9157	16.6803	41.0971	14.5412
evm.TU.supercontig_25.53	0.377252	0.0638493	0.103402	0.182636	0.166236	0.0481682	0.0927968	0.25103
evm.TU.supercontig_25.54	0	0	0	1.34034	0	0	0	0
evm.TU.supercontig_25.55	15.543	22.9005	21.1721	27.0528	11.2055	29.9407	12.171	32.6194
evm.TU.supercontig_25.56	19.8847	23.9155	17.3097	26.0518	11.7464	26.3866	11.8516	25.2947
evm.TU.supercontig_25.57	50.7378	16.6808	31.6223	18.0731	10.188	25.9505	12.2851	26.3587
evm.TU.supercontig_25.58	22.057	20.3091	16.821	21.1862	26.8369	27.3851	29.9997	25.9655
evm.TU.supercontig_25.59	57.4901	59.0712	61.9926	59.7663	57.2112	67.301	56.0846	65.1375
evm.TU.supercontig_25.6	0	0	0	0	0	0	0	0
evm.TU.supercontig_25.60	27.0756	35.0355	27.0315	30.3771	40.1594	58.7929	36.2881	42.2066
evm.TU.supercontig_25.61	0.396658	2.83721	0.376091	0.984756	3.81073	1.38506	0.974139	1.16678
evm.TU.supercontig_25.62	66.8002	58.235	81.5488	62.5803	116.248	96.4503	64.7723	110.564
evm.TU.supercontig_25.63	1.09985	1.50573	1.12087	0	0.51017	1.00997	0.244591	0.653755
evm.TU.supercontig_25.64	1.26768	0.980991	1.06955	0.41213	0.84476	0.67606	0.452797	0.74943
evm.TU.supercontig_25.65	165.046	215.169	166.605	210.081	200.484	257.557	183.615	251.484
evm.TU.supercontig_25.66	0	0	0	0	0	0	0	0
evm.TU.supercontig_25.67	33.4205	26.0269	27.2745	25.492	20.4418	21.9243	19.6358	22.1008
evm.TU.supercontig_25.68	22.081	41.9678	29.2567	43.4792	46.8153	55.8376	45.476	46.3747
evm.TU.supercontig_25.69	0.104435	0	0.108738	0	0.383573	0	0	0.0381738
evm.TU.supercontig_25.7	0.122107	0.0766172	0.102412	0.0741745	0.362299	0.0807649	0.265816	0.0656908
evm.TU.supercontig_25.70	1.02311	0.767525	1.02573	0.764783	0.957371	0.403861	0.677468	0.528035
evm.TU.supercontig_25.71	0.430218	0.527777	0.411865	0.404984	0.344809	0.0758588	0	0.186464
evm.TU.supercontig_25.72	179.137	257.146	231.755	263.557	381.712	261.779	351.299	267.712
evm.TU.supercontig_25.73	4.86613	5.64852	5.27234	6.06676	13.0045	8.15838	9.14116	10.1609
evm.TU.supercontig_25.74	4.2968	4.80974	2.5773	6.51856	3.26329	4.05514	3.35657	3.07722
evm.TU.supercontig_25.75	17.6802	26.2072	14.7722	17.6584	8.93952	11.1833	11.1825	11.337
evm.TU.supercontig_25.76	0	0	0	0	0	0	0	0
evm.TU.supercontig_25.77	3.56461	2.2685	2.09897	1.5181	2.07875	1.90677	2.51786	1.292
evm.TU.supercontig_25.78	41.7938	41.2079	46.4788	38.9391	37.3185	45.9009	38.0684	48.9314
evm.TU.supercontig_25.79	209.301	39.2756	174.814	35.3019	36.0826	8.51891	52.112	11.3233
evm.TU.supercontig_25.8	15.7242	14.3307	18.9482	15.3974	11.6107	14.379	12.8107	16.2384
evm.TU.supercontig_25.80	0.795762	0.491279	0	0.283952	0.272387	0.183121	1.06209	0.678888
evm.TU.supercontig_25.81	23.1083	25.7274	27.2883	24.713	30.0818	28.8497	24.7522	30.7214
evm.TU.supercontig_25.82	47.6284	54.1719	46.2724	55.7567	70.1046	57.1696	56.1578	54.1715
evm.TU.supercontig_25.83	15.4108	15.2438	16.0213	13.8557	20.0256	20.429	11.7452	21.3313
evm.TU.supercontig_25.84	2.97931	4.0642	3.03086	4.37758	2.47389	5.44661	2.48022	5.61015
evm.TU.supercontig_25.85	186.872	221.992	192.327	220.819	141.567	230.437	153.696	236.753
evm.TU.supercontig_25.86	77.2832	41.6675	98.453	44.2501	73.0322	54.2222	60.9603	55.9236
evm.TU.supercontig_25.87	0	0	0	0	0	0	0	0
evm.TU.supercontig_25.88	5.25879	1.40774	8.11471	1.37435	0.91021	2.81875	2.07427	1.57691
evm.TU.supercontig_25.89	7.80991	1.58223	5.57475	0.816703	4.63771	1.28779	3.47995	1.32431
evm.TU.supercontig_25.9	0.479347	0	0	0	0	0	0.87458	0
evm.TU.supercontig_25.90	6.99808	21.5868	5.87193	24.7894	13.2945	21.0723	14.2902	17.9638
evm.TU.supercontig_25.91	4.77286	6.41352	5.74072	6.59735	2.08103	7.19566	2.52592	7.69189
evm.TU.supercontig_25.92	0.480292	0	0.591217	0	0.55292	0	0.646052	0
evm.TU.supercontig_25.93	3.05125	1.11503	1.98474	0.39333	2.50799	0.121023	1.25729	0.0819175
evm.TU.supercontig_25.94	22.9331	36.4376	23.2658	38.7324	27.9051	35.5411	25.2292	30.7758
evm.TU.supercontig_25.95	78.1947	65.6231	74.5086	56.7667	89.6077	77.7565	75.4658	84.9456
evm.TU.supercontig_25.96	19.7452	47.2483	14.466	44.8312	6.05147	31.4286	9.56921	35.9004
evm.TU.supercontig_25.97	65.1131	57.6536	65.836	56.1661	56.8772	60.7296	61.4856	55.8882
evm.TU.supercontig_25.98	29.5069	66.524	28.9818	72.792	33.7445	67.0335	38.4556	77.7937
evm.TU.supercontig_25.99	12.0138	19.3649	7.56853	19.5635	7.07882	21.7129	11.4168	17.7974
evm.TU.supercontig_250.1	5.41349	2.82501	6.17188	3.4515	2.49615	6.37518	3.07477	3.05579
evm.TU.supercontig_250.10	2.26437	5.55612	5.82104	3.37399	3.14968	0.257809	4.47768	0.562272
evm.TU.supercontig_250.11	423.439	201.555	362.434	176.802	237.263	270.59	249.336	257.683
evm.TU.supercontig_250.12	2.78792	1.14245	1.79966	1.39476	0.722279	0.344049	1.43625	0.571379
evm.TU.supercontig_250.13	38.9969	40.0168	40.3995	41.0201	35.3704	42.1988	32.1001	40.5301
evm.TU.supercontig_250.14	35.9839	63.7852	38.857	76.7411	35.6722	75.6976	45.5318	72.1215
evm.TU.supercontig_250.15	9.24904	18.0334	7.57471	15.4616	9.11432	9.84972	12.7205	11.3307
evm.TU.supercontig_250.16	18.4971	35.5017	21.8519	30.8077	18.0244	35.241	20.3837	33.8605
evm.TU.supercontig_250.2	18.1513	26.7242	20.0088	22.8778	16.032	26.1101	19.4226	27.2567
evm.TU.supercontig_250.3	0.154876	0.0366118	0.13842	0	0	0	0.130495	0
evm.TU.supercontig_250.4	0	0	0.244171	0	0.392096	0	0.144778	0
evm.TU.supercontig_250.5	21.5768	9.67865	21.6621	9.30176	14.6651	2.32093	5.77823	5.06366
evm.TU.supercontig_250.6	0.158034	0	0.853758	0.0553966	0.304737	0	0.0950282	0
evm.TU.supercontig_250.7	0.17697	0.0703465	0.0976618	0	0.530619	0	0.0932993	0
evm.TU.supercontig_250.8	0	0	0	0	0	0	0	0
evm.TU.supercontig_250.9	2.72977	0	4.66369	0	2.94277	0	0	0
evm.TU.supercontig_2506.1	47.8564	34.8457	35.1189	29.2683	43.38	16.879	34.8458	28.0552
evm.TU.supercontig_2506.2	56.1726	39.1542	56.529	36.3583	36.3435	13.3634	43.789	22.6763
evm.TU.supercontig_2508.1	10.1072	10.6272	10.094	10.8764	8.6838	8.80483	10.6329	8.19822
evm.TU.supercontig_251.1	0	0	0	0	0	0	0	0
evm.TU.supercontig_251.2	0	0	0	0	0	0	0	0
evm.TU.supercontig_251.3	0	0	0	0	0	0	0	0
evm.TU.supercontig_2511.1	24.8375	48.5527	29.7833	31.5391	36.6406	23.0047	19.0636	27.4441
evm.TU.supercontig_2511.2	152.432	175.383	147.666	189.654	163.292	198.107	178.598	190.977
evm.TU.supercontig_2512.1	1.4455	6.51416	1.17231	8.61892	4.88213	12.5147	5.36123	15.5689
evm.TU.supercontig_2512.2	1.15059	0.227915	0	0	0	0	0	0
evm.TU.supercontig_2514.1	0	0	0	5.37466	0	0	4.24718	0
evm.TU.supercontig_2514.2	0	0	0	0	0	0	0	0
evm.TU.supercontig_2515.1	0	0	0	0	0	0	0	0
evm.TU.supercontig_252.1	39.4087	58.6477	45.0713	58.9437	27.1631	52.0004	34.5697	51.1288
evm.TU.supercontig_252.10	5.85368	7.80187	6.79808	10.4809	5.2014	3.10835	5.22382	2.76494
evm.TU.supercontig_252.11	5.47885	1.50941	4.51978	1.0103	5.60015	1.53058	2.60939	2.24437
evm.TU.supercontig_252.12	21.8732	24.1939	22.1102	24.3178	21.0837	25.2213	24.1018	27.4094
evm.TU.supercontig_252.13	0.811403	0.0642476	0.996719	0.105232	1.76257	0.186894	1.78308	0.109512
evm.TU.supercontig_252.14	1.4102	3.20599	1.30938	4.99926	2.42789	4.61726	1.71333	4.31128
evm.TU.supercontig_252.15	21.278	28.5649	17.3062	28.4015	16.3517	21.5511	16.1925	23.2847
evm.TU.supercontig_252.16	1.52848	3.1986	2.4887	5.30492	3.1653	6.88152	7.59217	4.58284
evm.TU.supercontig_252.17	48.4153	32.6047	35.1201	28.9122	56.2645	43.1764	37.9329	51.9641
evm.TU.supercontig_252.18	22.6757	32.5432	22.7772	26.0616	19.7047	27.9551	17.5319	32.7276
evm.TU.supercontig_252.19	22.8744	15.3955	27.7101	17.1351	26.9027	11.1529	37.6335	9.2145
evm.TU.supercontig_252.2	0	0	0	0	0	0	0	0
evm.TU.supercontig_252.20	141.424	134.777	134.123	144.174	195.667	190.285	189.408	182.554
evm.TU.supercontig_252.21	2.8278	6.36263	6.97141	9.89782	3.03627	6.54246	1.19757	6.08457
evm.TU.supercontig_252.22	1.75656	5.04574	2.07942	5.87806	1.53863	6.79595	2.40861	6.17463
evm.TU.supercontig_252.23	10.9598	10.1286	11.1522	3.52696	3.96574	2.08944	1.97113	2.82424
evm.TU.supercontig_252.3	2.85324	0.829572	4.38476	0	0	0	0.904362	0
evm.TU.supercontig_252.4	0	0.136192	0.0653679	0	0.0768611	0	0	0
evm.TU.supercontig_252.5	92.9717	73.7997	94.8684	77.0926	89.8571	80.5335	91.1043	86.4935
evm.TU.supercontig_252.6	0	0	0	0	0	0	0	0
evm.TU.supercontig_252.7	0	0	0.398378	0	0.213287	0	0.240784	0
evm.TU.supercontig_252.8	0.145656	0	0	0	0.0991725	0	0	0
evm.TU.supercontig_252.9	0.128229	0	0	0.112607	0.19761	0	0.0719617	0
evm.TU.supercontig_2527.1	7.70756	17.8301	8.07576	15.7672	13.8728	14.7631	13.2843	16.3951
evm.TU.supercontig_2527.2	1.70604	1.29851	0.938527	2.23966	1.87165	2.24532	1.27865	1.97947
evm.TU.supercontig_2528.1	0	0	0	0	0	0	0	0
evm.TU.supercontig_2529.1	0	0	0	0	0	0	0	0
evm.TU.supercontig_2529.2	0	0	0	0	0	0	0	0
evm.TU.supercontig_253.1	0	0	0	0	0	0	0	0
evm.TU.supercontig_253.2	11.1667	11.2511	12.7809	11.8955	7.55469	8.74662	7.49376	10.6316
evm.TU.supercontig_2536.1	0	0	0	0	0	0	0	0
evm.TU.supercontig_254.1	0	0	0	0	0	0	0	0
evm.TU.supercontig_254.2	11.5512	13.653	10.9613	12.593	9.84716	14.4293	6.77227	14.7285
evm.TU.supercontig_254.3	0	0	0	0	0	0	0	0
evm.TU.supercontig_254.4	0	0	0	0	0.0810199	0	0	0
evm.TU.supercontig_254.5	0	0	0	0	0.571232	0.116459	0	0
evm.TU.supercontig_254.6	0	0	0	0	0	0	0	0
evm.TU.supercontig_2545.1	19.2712	26.0152	19.4961	26.2942	28.6732	26.22	24.1966	31.3179
evm.TU.supercontig_2545.2	21.6635	20.6686	23.1158	21.9181	20.4281	20.4337	20.5012	17.5071
evm.TU.supercontig_255.2	0	0	0	0	0	0	0	0
evm.TU.supercontig_255.3	0	0	0	0	0	0	0	0
evm.TU.supercontig_255.4	0	0	0	0	0	0	0	0
evm.TU.supercontig_255.5	0	0	0	0	0.371326	0	0	0
evm.TU.supercontig_255.6	0	0	0.185188	0	0	0	0	0
evm.TU.supercontig_2554.1	33.0365	55.079	44.388	46.221	16.1372	28.7269	16.619	24.5776
evm.TU.supercontig_2555.1	0	0	0	0	0	0	0	0
evm.TU.supercontig_2557.1	0	0	0	0	0	0	0	0
evm.TU.supercontig_256.1	0	0	0	0	0	0	0	0
evm.TU.supercontig_2562.1	0	0	0	0	0	0	0	0
evm.TU.supercontig_2563.1	0	0	0	0	0	0	0	0
evm.TU.supercontig_2566.1	0	0	0	0	0	0	0	0
evm.TU.supercontig_2566.2	0	0	0	0	0	0	0	0
evm.TU.supercontig_2569.1	0	0	0	0	0	0	0	0
evm.TU.supercontig_257.1	0	0	0	0	0	0	0	0
evm.TU.supercontig_257.2	0	0	0	0	0.41344	0	0	0
evm.TU.supercontig_257.3	0.907881	0	0	0	0	0.687058	0.640567	1.25779
evm.TU.supercontig_257.4	25.7509	32.9467	26.8003	33.8345	20.8246	21.1529	19.1284	21.2505
evm.TU.supercontig_257.5	21.133	16.2811	23.0534	15.0723	20.5571	20.2056	13.0458	21.933
evm.TU.supercontig_257.6	93.4438	100.31	76.9009	89.3745	97.6025	100.038	125.921	85.752
evm.TU.supercontig_257.7	51.7489	53.6231	64.2983	45.4759	58.9408	94.628	51.6744	86.9065
evm.TU.supercontig_2570.1	0	0	0	0	0	0	0	0
evm.TU.supercontig_2573.1	271.442	61.927	154.636	34.8705	38.535	40.9508	33.1875	34.5468
evm.TU.supercontig_2573.2	304.137	86.6386	352.028	53.9769	32.8313	37.0461	27.0519	36.9424
evm.TU.supercontig_2577.1	0	0	0	0	0	0	0	0
evm.TU.supercontig_2579.1	366.777	127.652	240.88	44.5401	224.794	88.0346	94.9984	66.0218
evm.TU.supercontig_258.1	0	0	0	0	0	0	0	0
evm.TU.supercontig_258.10	0	0	0	0	0	0	0	0
evm.TU.supercontig_258.11	6.19255	3.30897	5.44456	3.15717	4.34452	0.594941	6.90768	0.731999
evm.TU.supercontig_258.12	68.8704	65.9518	77.928	66.8479	81.7734	75.4625	71.9106	80.8586
evm.TU.supercontig_258.2	8.56464	10.2243	9.27474	10.2537	12.5823	4.67962	4.32804	4.9247
evm.TU.supercontig_258.3	46.124	256.901	55.8627	329.034	2.19894	4.69066	2.87663	6.24605
evm.TU.supercontig_258.4	8.92151	51.8507	8.11696	64.2539	86.1561	56.4709	78.7043	59.5159
evm.TU.supercontig_258.5	12.5018	33.9243	21.5461	22.8182	183.731	36.2514	197.88	39.051
evm.TU.supercontig_258.6	80.8814	145.128	73.0885	133.174	66.8262	55.4651	58.648	54.8037
evm.TU.supercontig_258.7	114.911	240.635	105.224	215.135	94.1308	105.624	115.82	131.796
evm.TU.supercontig_258.8	0.0236854	0.0284642	0	0.0899855	0.0210598	0.0804586	0.0456655	0.0326048
evm.TU.supercontig_258.9	21.5378	65.9353	26.4533	71.8647	56.5877	49.2486	80.5607	40.6644
evm.TU.supercontig_2586.1	1.65645	1.65945	4.80719	4.00475	9.49631	10.3176	5.96177	8.86739
evm.TU.supercontig_2587.1	149.814	126.144	184.32	121.144	47.8756	33.1962	48.2525	34.798
evm.TU.supercontig_2589.1	137.585	130.997	163.5	139.599	218.923	218.138	197.038	193.126
evm.TU.supercontig_259.1	0.480329	0.156735	0.23746	0.402436	0.365953	0.155356	0.553079	0.160498
evm.TU.supercontig_259.10	0	0	0	0	0	0	0	0
evm.TU.supercontig_259.2	16.0744	6.70975	13.9369	13.1035	0.810116	1.69706	3.71492	1.04441
evm.TU.supercontig_259.3	47.3496	33.1206	36.9398	27.8223	26.6051	30.5906	29.3771	36.3368
evm.TU.supercontig_259.4	5.66509	3.61201	5.36002	4.28211	7.87882	2.96244	4.96706	4.11359
evm.TU.supercontig_259.5	64.9933	51.7926	54.2043	72.1521	76.9257	35.7309	110.826	30.5084
evm.TU.supercontig_259.6	205.948	209.468	213.296	230.021	202.874	196.507	256.861	210.269
evm.TU.supercontig_259.7	0	0	0	0	0	0	0.0722999	0
evm.TU.supercontig_259.8	0.0802408	0	0	0	0.616474	0	0.134879	0
evm.TU.supercontig_259.9	0	0	0.227001	0	0.348913	0	0.141816	0
evm.TU.supercontig_2592.1	99.163	49.0962	85.3843	48.5827	70.0846	67.5227	71.5569	63.846
evm.TU.supercontig_2593.1	0	0	0	0	0	0	0	0
evm.TU.supercontig_2596.1	0	0.28005	0.246864	0.554226	0.715477	0.172162	0.349621	0.776333
evm.TU.supercontig_26.1	179.802	247.49	283.476	297.617	203.801	183.465	124.065	128.028
evm.TU.supercontig_26.10	13.3641	11.9624	12.1967	12.8905	9.19497	12.6458	9.17933	12.3219
evm.TU.supercontig_26.100	1.98765	4.96222	1.69836	4.94214	3.74099	5.34062	4.16761	6.3653
evm.TU.supercontig_26.101	66.6229	2.01674	36.1386	0	114.19	2.43936	56.9112	1.59118
evm.TU.supercontig_26.102	32.6259	0	58.6757	0	193.916	4.25168	100.705	4.26694
evm.TU.supercontig_26.103	152.169	34.4947	160.741	36.9389	83.42	44.2825	80.4698	43.5543
evm.TU.supercontig_26.104	75.1061	71.4343	89.004	69.3448	132.522	73.446	145.496	80.0632
evm.TU.supercontig_26.105	67.0237	41.2822	77.2743	43.198	44.77	43.3989	52.5499	50.6054
evm.TU.supercontig_26.106	1.45405	1.444	1.38885	2.87018	1.34412	1.58461	1.84628	2.46024
evm.TU.supercontig_26.107	0	0	0	0	0	0	0	0
evm.TU.supercontig_26.108	183.849	257.491	645.484	612.958	158.052	454.138	108.004	434.512
evm.TU.supercontig_26.109	210.075	209.733	540.847	368.462	110.152	238.149	96.6989	226.627
evm.TU.supercontig_26.11	0.889086	0.98179	4.79892	1.17624	0	0	0	1.79411
evm.TU.supercontig_26.110	3.08454	5.41351	1.79726	6.35978	5.53429	7.47186	4.29072	5.60399
evm.TU.supercontig_26.111	0	0	0	0	0	0	0	0
evm.TU.supercontig_26.112	27.0089	45.0843	27.1434	51.7796	37.1216	50.7788	47.5039	52.2046
evm.TU.supercontig_26.113	0.730608	0.395435	0.93002	0.204665	0.733407	0.0567471	1.1327	0.0523193
evm.TU.supercontig_26.114	18.2971	21.7825	12.5652	25.2777	27.8901	22.9409	27.8036	19.8042
evm.TU.supercontig_26.115	47.4793	83.2007	50.9693	82.3845	62.4931	90.4454	75.3438	91.1051
evm.TU.supercontig_26.116	32.8946	69.3445	32.4166	70.6427	31.1427	77.1222	57.2161	58.3891
evm.TU.supercontig_26.117	0.673431	0.177508	0.864686	0.208531	2.10146	0.110069	1.08823	0.0994244
evm.TU.supercontig_26.118	19.1484	19.019	16.612	18.0839	19.4723	19.2541	20.7441	20.1493
evm.TU.supercontig_26.119	23.7622	22.2978	23.4461	20.793	22.0494	19.7473	20.8155	18.2184
evm.TU.supercontig_26.12	0	0	0	0	0	0	0	0
evm.TU.supercontig_26.120	0.204921	0	0.497817	0	0.487188	0	1.31218	0
evm.TU.supercontig_26.121	19.7117	17.9657	19.1253	19.2747	28.5854	20.9867	29.2013	19.8637
evm.TU.supercontig_26.122	141.348	144.398	167.589	156.442	216.062	166.486	219.041	163.038
evm.TU.supercontig_26.123	10.0671	13.3927	9.85447	12.2811	8.15133	8.33404	8.41645	7.69771
evm.TU.supercontig_26.124	11.4981	13.2007	7.82742	15.3383	14.6471	20.9599	15.3263	18.373
evm.TU.supercontig_26.125	0.0656928	0.0365779	0.0553028	0.0191908	0.379331	0.0320338	0.0213535	0.0385289
evm.TU.supercontig_26.126	0.443889	0	0.584869	0	0.681454	0	0	0
evm.TU.supercontig_26.127	10.6323	12.8975	13.1243	16.0157	15.033	16.0274	11.4833	16.1757
evm.TU.supercontig_26.128	26.2017	18.5752	27.3171	17.5697	25.0965	15.7484	23.4206	14.8332
evm.TU.supercontig_26.129	59.26	56.2276	63.5059	53.3509	71.5819	69.55	54.1159	73.8512
evm.TU.supercontig_26.13	20.8464	18.0927	19.5671	17.7734	22.7546	19.4998	21.5933	20.4777
evm.TU.supercontig_26.130	1.00758	5.85825	1.27733	5.72582	1.2049	6.82128	0.837249	4.84214
evm.TU.supercontig_26.131	3.65116	6.11785	2.47251	5.7346	2.1635	9.24871	2.43542	6.43229
evm.TU.supercontig_26.132	0.771763	0.316817	0.499336	0	0	0.98255	0	0
evm.TU.supercontig_26.133	4.45509	1.24997	0.756999	0.812164	1.03311	7.73124	1.47564	1.02328
evm.TU.supercontig_26.134	0.514379	1.4044	0.309415	0.667228	1.72891	1.03587	1.83977	1.53421
evm.TU.supercontig_26.135	205.029	89.6943	247.383	80.7659	112.414	95.7618	131.311	94.0313
evm.TU.supercontig_26.136	28.0406	31.6226	30.115	32.0804	21.9399	28.1666	22.3523	26.9431
evm.TU.supercontig_26.137	58.0431	44.6186	61.9546	50.4208	48.6078	61.1527	53.1239	57.8366
evm.TU.supercontig_26.138	7.49422	5.69819	6.28644	7.5983	7.88933	2.09855	2.61359	3.28162
evm.TU.supercontig_26.139	48.2964	49.6906	59.3721	50.6117	55.0678	95.2759	60.2074	108.464
evm.TU.supercontig_26.14	52.2872	58.3795	68.1473	75.7151	114.565	47.4647	129.326	49.6387
evm.TU.supercontig_26.140	0.59066	0	0	0	0	0	0.457939	0
evm.TU.supercontig_26.141	0	0	0	0	0	0	0	0
evm.TU.supercontig_26.142	0.755203	0.129511	1.89809	0.214468	0.359857	0.359741	0.0490596	0.360503
evm.TU.supercontig_26.143	12.28	5.12094	0	0	0	0	9.17908	0
evm.TU.supercontig_26.144	127.717	76.9291	117.633	58.2146	80.2066	41.6816	81.3835	37.3101
evm.TU.supercontig_26.145	119.075	43.2742	170.476	42.8715	105.84	34.499	139.365	29.2044
evm.TU.supercontig_26.146	1.0083	1.72742	1.19091	1.69463	0.863892	2.20352	2.81979	1.38082
evm.TU.supercontig_26.147	1.37602	2.28342	2.06861	2.02339	1.52009	1.94809	5.63728	1.36039
evm.TU.supercontig_26.148	0.336917	0.734167	0	0.27759	0.582453	0.137742	0	0.123473
evm.TU.supercontig_26.149	38.9897	45.4632	42.6675	48.1632	54.7841	54.9545	59.8594	50.5999
evm.TU.supercontig_26.15	37.4377	49.3791	22.7331	51.9559	27.1718	55.2669	32.024	51.0815
evm.TU.supercontig_26.150	65.9418	35.41	72.0864	26.8248	35.8244	36.2394	26.8204	29.1939
evm.TU.supercontig_26.151	22.8139	32.6357	18.3157	34.5949	44.2012	46.0391	44.1176	39.2924
evm.TU.supercontig_26.152	56.0371	76.4988	52.5508	74.4957	67.6485	67.563	63.3779	70.3877
evm.TU.supercontig_26.153	90.1754	61.2572	116.472	71.3714	154.478	58.221	213.212	51.764
evm.TU.supercontig_26.154	2.90429	1.94945	2.15374	2.10059	1.8603	2.1627	1.32919	1.93263
evm.TU.supercontig_26.155	19.6966	21.7465	19.9599	25.7728	20.2951	13.3554	14.4902	20.6847
